scooterid,battery_level,id,model,nest_id,latitude,longitude,time,city
198,79,9eb57649-2dbb-47ef-b1a4-a9e6a9d78b88,rf,NA,36.00379167,-78.91674833,9/11/19 04:00,Duke Campus
199,62,ca28a0cc-e737-4899-805d-448c6c4fddf4,rf,NA,35.99663167,-78.91703,9/11/19 04:00,Duke Campus
200,72,452a248b-ce6f-403e-95f6-4c6e42d03289,rf,NA,36.01004833,-78.91899833,9/11/19 04:00,Duke Campus
201,69,263bc3c1-ebf7-4ff3-9e8d-ca9874861365,rf,NA,35.99812667,-78.91651833,9/11/19 04:00,Duke Campus
202,72,fa3b7a0c-b63a-4ecd-93bf-c26ffcd903b2,rf,NA,36.014755,-78.92250833,9/11/19 04:00,Duke Campus
203,76,66b962bc-2978-4122-9847-26a32f19e345,rf,NA,36.01751,-78.92594167,9/11/19 04:00,Duke Campus
204,78,076dce39-b158-42e2-848e-62327747492a,rf,NA,36.01512833,-78.921615,9/11/19 04:00,Duke Campus
205,58,935a0520-6b66-439a-be17-9dee232a1003,rf,NA,36.007885,-78.91532833,9/11/19 04:00,Duke Campus
206,48,55f61827-26bb-4480-a02f-7ff6a3e27e77,rf,NA,36.020775,-78.92883333,9/11/19 04:00,Duke Campus
207,97,aca9cf42-1f7c-4de8-81a8-a62d81149494,rf,NA,35.99679167,-78.913925,9/11/19 04:00,Duke Campus
208,96,44e92cce-0664-473a-af19-0976b2d69334,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99693,-78.91045333,9/11/19 04:00,Duke Campus
209,100,20b20daf-f226-4e58-ad77-346d9c199652,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.996925,-78.91045333,9/11/19 04:00,Duke Campus
210,96,387f13ef-226c-4be3-8666-e288f7559777,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99690667,-78.91043833,9/11/19 04:00,Duke Campus
211,57,b39a80dc-8f9b-42ce-b5dd-8e16e96f2c79,rf,NA,36.00561167,-78.91046833,9/11/19 04:00,Duke Campus
212,74,a221fb35-12d9-4af5-96a7-ce92ecf9bae3,rf,NA,35.99986043,-78.90909238,9/11/19 04:00,Duke Campus
213,28,7bb64711-af40-4164-aa89-0783e2f76ac8,rf,NA,35.999115,-78.90908833,9/11/19 04:00,Duke Campus
214,42,378db3f7-5ecf-4a8b-a03d-2d0cc23eef12,rf,NA,35.99919167,-78.90812667,9/11/19 04:00,Duke Campus
215,76,22a0d937-d7a0-4082-b5f4-3d9584c68dc2,rf,NA,36.02248,-78.92115,9/11/19 04:00,Duke Campus
216,97,630180c3-7cda-4bb1-b799-0750e40e89ba,rf,NA,35.99876833,-78.90738667,9/11/19 04:00,Duke Campus
217,94,1619487c-c184-4de8-b564-b4ec5d62f868,rf,NA,36.00760333,-78.90780667,9/11/19 04:00,Duke Campus
218,76,45d3c38e-4014-4572-bd4b-121faec64e06,rf,NA,36.01001,-78.90854667,9/11/19 04:00,Duke Campus
219,43,db01993e-0dcb-4434-927d-622dda9f7566,rf,NA,36.00998,-78.9085,9/11/19 04:00,Duke Campus
220,43,335d5654-c426-4283-a987-f0f30739d295,rf,NA,35.99664,-78.90696,9/11/19 04:00,Duke Campus
221,40,79d78a2c-7196-4172-9200-8143f79bea32,rf,NA,35.99960333,-78.906525,9/11/19 04:00,Duke Campus
222,42,0f0db6a3-b092-4797-8666-6841130f9cfa,rf,NA,35.99649833,-78.90654,9/11/19 04:00,Duke Campus
223,98,85b0184f-94cb-41f8-8ec2-e683ad4d93ec,rf,NA,35.99546,-78.9067,9/11/19 04:00,Duke Campus
224,91,39a3f6fe-2cc5-4527-b9a9-3a7e319737f0,rf,NA,35.99542167,-78.90669333,9/11/19 04:00,Duke Campus
225,100,99f84c16-a898-4b59-8a47-bbf2f51c6f20,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99549833,-78.90667,9/11/19 04:00,Duke Campus
226,98,6c719fc5-1161-4156-a572-f0b254a4ecb7,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99544167,-78.90667667,9/11/19 04:00,Duke Campus
227,93,d633de85-ad7b-439a-a725-2cfe9d4f92be,rf,NA,35.99540667,-78.90663833,9/11/19 04:00,Duke Campus
228,85,306c8f58-5ae2-4140-8fe9-ec244c376727,rf,NA,35.98634,-78.91072,9/11/19 04:00,Duke Campus
229,44,dba79bea-fb37-4944-ac99-98c698ec2963,rf,NA,35.99002,-78.90822667,9/11/19 04:00,Duke Campus
230,83,f6fb3afb-cecc-47ab-b1a7-a2f330ef706d,rf,NA,35.99865667,-78.90381667,9/11/19 04:00,Duke Campus
231,76,330639d3-3d4e-49b5-bbb7-84865c807316,rf,NA,35.998615,-78.90367833,9/11/19 04:00,Duke Campus
232,62,6533727d-866f-49b1-8704-742cc5aa74cb,rf,NA,35.98616333,-78.90754,9/11/19 04:00,Duke Campus
233,72,4e23a6dc-ba6c-4c0d-931b-4514c605c4a2,rf,NA,36.000065,-78.90260333,9/11/19 04:00,Duke Campus
234,33,4ee88561-eafc-45a9-8a03-16517551890f,rf,NA,36.00555,-78.90278667,9/11/19 04:00,Duke Campus
235,67,32524ba4-c003-474d-89f7-b6d2656e6f39,rf,NA,35.99469333,-78.902535,9/11/19 04:00,Duke Campus
236,28,5e92996f-cfb0-4567-9012-1cd63b689125,rf,NA,35.99760833,-78.90173333,9/11/19 04:00,Duke Campus
237,30,1026f393-61b2-481a-8e7d-3ff5ce1aeb49,rf,NA,36.02078167,-78.909775,9/11/19 04:00,Duke Campus
238,73,c7fa3c07-2f36-46f9-8ac2-42753acc40c0,rf,NA,36.00341333,-78.90136,9/11/19 04:00,Duke Campus
239,62,0e53f5bf-79b7-45ad-98a8-dfccacc0f097,rf,NA,35.99209667,-78.90223,9/11/19 04:00,Duke Campus
240,45,a040f862-342f-4088-a5a8-87eb7fe7deb4,rf,NA,36.00723333,-78.90091,9/11/19 04:00,Duke Campus
241,85,e08b6496-b80d-4fff-9184-0b6701abed54,rf,NA,35.98508833,-78.90499167,9/11/19 04:00,Duke Campus
242,36,642e8823-f4e1-496c-b22b-7bd58214ee97,rf,NA,35.99687167,-78.90004,9/11/19 04:00,Duke Campus
243,76,fdb8444b-349d-4c02-b240-edfc66bc369e,rf,NA,36.00385667,-78.89926833,9/11/19 04:00,Duke Campus
244,67,f79be380-982d-4176-a047-7b2e04d62adf,rf,NA,36.00388667,-78.89907,9/11/19 04:00,Duke Campus
245,73,54c1d602-a34e-47f6-8db0-e7980536eba0,rf,NA,35.99107,-78.899955,9/11/19 04:00,Duke Campus
246,53,70d80116-313c-487a-b742-83d1e1a71e81,rf,NA,35.99103167,-78.89988667,9/11/19 04:00,Duke Campus
247,42,cb5e11c9-ee5b-46be-b3c3-5049ea52fff8,rf,NA,35.98553833,-78.90223,9/11/19 04:00,Duke Campus
248,65,7a150c04-7418-4c40-a7ae-30a7a7149eca,rf,NA,35.99931,-78.89710167,9/11/19 04:00,Duke Campus
249,70,344d3d6d-7a5c-4b40-b767-c0901233d782,rf,NA,35.99011667,-78.89778167,9/11/19 04:00,Duke Campus
250,61,9d16f9bd-b48b-4ce7-8478-84cd6d286d8f,rf,NA,35.99537333,-78.89457,9/11/19 04:00,Duke Campus
251,79,ff39c879-98f3-4d61-a2cd-6bba66cfb8a3,rf,NA,35.99144,-78.89456167,9/11/19 04:00,Duke Campus
252,69,4b96dabe-ba9e-468a-a1a3-5597ff6cb89a,rf,NA,35.975505,-78.902015,9/11/19 04:00,Duke Campus
253,71,decfe75f-b21b-49fa-8674-d8540074cf5b,rf,NA,35.97685167,-78.90054333,9/11/19 04:00,Duke Campus
254,51,23e48319-5473-490b-914c-5fe4e1707eda,rf,NA,35.97937833,-78.89837667,9/11/19 04:00,Duke Campus
255,53,a99e3f50-d284-4c9c-9ee0-025b5ee618e2,rf,NA,35.97549833,-78.901695,9/11/19 04:00,Duke Campus
256,58,b0f0fd12-36a8-445a-be32-6f6d7a7bbcb8,rf,NA,35.97559333,-78.90154333,9/11/19 04:00,Duke Campus
257,99,65510b1e-022a-4167-b3e0-8dae3d42dd55,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.97551333,-78.90135167,9/11/19 04:00,Duke Campus
258,100,2c16af0e-f264-48eb-a395-920da3a4fd49,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.975495,-78.90136667,9/11/19 04:00,Duke Campus
259,100,910c5d08-3674-4f88-8028-b1c9e1c7391a,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.97547167,-78.90138167,9/11/19 04:00,Duke Campus
260,54,d7321460-deaa-45d4-abae-78c4a91f3c09,rf,NA,35.97564333,-78.90001667,9/11/19 04:00,Duke Campus
261,97,7901a6fe-0dea-4754-84ad-f2fecdf45473,rf,ac5b4042-aca8-4f74-a8ed-290e05e31276,35.97636,-78.899345,9/11/19 04:00,Duke Campus
262,100,4aa33b72-ee84-4611-919f-8d8e2b2c312a,rf,ac5b4042-aca8-4f74-a8ed-290e05e31276,35.97635667,-78.89933833,9/11/19 04:00,Duke Campus
263,74,7488dfaa-d32a-4dff-9e30-9909c2b81b84,rf,NA,35.97732167,-78.89714833,9/11/19 04:00,Duke Campus
264,56,190183a4-10bb-4988-a902-bdbeda343e5e,rf,NA,35.973285,-78.900535,9/11/19 04:00,Duke Campus
265,39,6d8eacf0-5706-44de-92e8-5118f2f2e310,rf,NA,35.97714667,-78.89642333,9/11/19 04:00,Duke Campus
266,57,0fc8635c-f5ed-4e40-a781-88858056b671,rf,NA,35.976795,-78.89629333,9/11/19 04:00,Duke Campus
267,27,1c472424-4874-4b70-b85d-677a3a693c93,rf,NA,35.96608333,-78.90805833,9/11/19 04:00,Duke Campus
268,65,ceb1b718-676d-49bc-9847-0c07f485a943,rf,NA,35.97266833,-78.89896333,9/11/19 04:00,Duke Campus
269,36,bb00eed0-1bde-4b52-ad87-f1fd5087369f,rf,NA,35.97256167,-78.89893333,9/11/19 04:00,Duke Campus
270,45,79345b23-3a3d-47e3-bdeb-e1a2ee3489de,rf,NA,35.97512,-78.894715,9/11/19 04:00,Duke Campus
271,97,5d9e1f0c-cb64-4d60-bc30-e0ee55ba9fff,rf,NA,35.97107,-78.89685833,9/11/19 04:00,Duke Campus
272,94,a932de6f-fd39-4b9f-a001-91d9cfe66786,rf,NA,35.97116167,-78.89668333,9/11/19 04:00,Duke Campus
273,96,cbc6ea10-9e9e-40a8-bafb-4ec8536c5940,rf,NA,35.97116167,-78.896675,9/11/19 04:00,Duke Campus
274,94,59ebf4dc-724d-4554-b099-fe95f4998f5c,rf,NA,35.97116833,-78.89665167,9/11/19 04:00,Duke Campus
275,69,9433cbf1-61c3-4e98-b8eb-0f62886296fb,rf,NA,35.97379333,-78.89322667,9/11/19 04:00,Duke Campus
276,48,f204dbc4-0d62-41d6-b6f4-05b557360189,rf,NA,35.969815,-78.89685833,9/11/19 04:00,Duke Campus
277,98,cb857096-44cd-4372-bb34-cec34662c12e,rf,NA,35.97446833,-78.88181333,9/11/19 04:00,Duke Campus
278,44,a32c39e5-f1fd-4597-b58c-1ebe5184fa65,rf,NA,35.97443333,-78.88176667,9/11/19 04:00,Duke Campus
279,58,1057687b-b260-4bc3-8fb0-0576d1539d68,rf,NA,35.97221333,-78.88220167,9/11/19 04:00,Duke Campus
280,55,0e101479-c441-4e73-9a26-a0e4e86f1e2d,rf,NA,35.98357833,-78.87291,9/11/19 04:00,Duke Campus
281,99,2e2fdfed-16b2-4745-972e-8de7ac9544fb,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.002765,-78.94213833,9/11/19 05:00,Duke Campus
282,100,568deb7d-9407-41af-ba12-5d519c1aca46,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.00276167,-78.94214667,9/11/19 05:00,Duke Campus
283,99,a2bda860-62f7-4428-b5d6-e0dc5ded9c11,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.00277667,-78.94213167,9/11/19 05:00,Duke Campus
284,28,9892b88d-d454-491b-a304-47ed2e2feb6c,rf,NA,35.99942,-78.93877333,9/11/19 05:00,Duke Campus
285,75,22341b1e-cd09-484a-a107-6f7320f165f3,rf,NA,35.99939,-78.938805,9/11/19 05:00,Duke Campus
286,72,417f0de6-0b26-415e-8e61-23c69fc64091,rf,NA,36.00082,-78.94529667,9/11/19 05:00,Duke Campus
287,79,ca6d2359-f130-48d6-9b60-5abf43bb47ff,rf,NA,36.001125,-78.93676833,9/11/19 05:00,Duke Campus
288,99,e4cb8789-bbba-4707-8689-075b8cd6d2cf,rf,d6b9161b-2f6e-43a3-9dd7-c0252be16508,35.99865667,-78.94534333,9/11/19 05:00,Duke Campus
289,100,af6e23f1-45a9-44a2-9f11-e0c94ee5102e,rf,d6b9161b-2f6e-43a3-9dd7-c0252be16508,35.99861833,-78.94535,9/11/19 05:00,Duke Campus
290,98,346f45b9-fc4d-493a-a6bb-583c63719d47,rf,d6b9161b-2f6e-43a3-9dd7-c0252be16508,35.99862667,-78.94536667,9/11/19 05:00,Duke Campus
291,96,df7d7c40-4116-4de4-94d9-a09e07cfacdf,rf,NA,35.99783333,-78.93708,9/11/19 05:00,Duke Campus
292,84,5cf9c3ff-a35a-4b69-9d66-d75ec2c78fcc,rf,NA,35.99971333,-78.93504333,9/11/19 05:00,Duke Campus
293,63,60c430b7-6ed3-4cb2-8891-de00276e05ff,rf,NA,35.99919833,-78.93428,9/11/19 05:00,Duke Campus
294,72,43754e60-fe10-4d78-a034-8385e49d6b9c,rf,NA,35.99876833,-78.93415833,9/11/19 05:00,Duke Campus
295,72,18c39419-5e1d-4dd1-a7d9-a309f020b531,rf,NA,35.996875,-78.94686167,9/11/19 05:00,Duke Campus
296,65,8f4d0ab9-f848-42c0-9ad2-117cc4d58cd9,rf,NA,35.996975,-78.94703667,9/11/19 05:00,Duke Campus
297,93,08e64177-7166-4816-96be-c38f838be6fa,rf,NA,35.99604,-78.946755,9/11/19 05:00,Duke Campus
298,84,4f44bf4a-04e3-406a-b7d6-89a527bc22a9,rf,NA,35.99462833,-78.93821,9/11/19 05:00,Duke Campus
299,73,bdd9a8f9-853f-4e93-98d2-1081194157d5,rf,NA,35.99582667,-78.946625,9/11/19 05:00,Duke Campus
300,98,a0936d11-cb4f-4dac-adef-b35d24ea0f03,rf,NA,35.99606333,-78.94699167,9/11/19 05:00,Duke Campus
301,97,d57a6a77-89c0-4e2b-adad-3aebc054bbef,rf,NA,35.99605167,-78.94699167,9/11/19 05:00,Duke Campus
302,94,0b642b78-986f-4b6b-9f91-1946ec63d988,rf,NA,35.99604,-78.94698333,9/11/19 05:00,Duke Campus
303,39,302faa1a-09df-4df5-99d5-7fbab6f0e95e,rf,NA,35.99603333,-78.94698333,9/11/19 05:00,Duke Campus
304,78,3de3ec6a-cbfc-45ab-a585-d4b06b2c0da5,rf,NA,35.99601,-78.94696,9/11/19 05:00,Duke Campus
305,99,a192fea1-3466-4129-a58e-17a0e3758af6,rf,NA,35.99604333,-78.94700667,9/11/19 05:00,Duke Campus
306,82,7e2c8931-98a8-4ee3-9975-90aee97a87a9,rf,NA,35.99601333,-78.946975,9/11/19 05:00,Duke Campus
307,36,9fe6e5a0-9c0b-40b8-992e-7a304f5ac728,rf,NA,35.99603333,-78.94706,9/11/19 05:00,Duke Campus
308,70,66b010f9-d4c3-43dd-87d3-05d6ea612cd1,rf,NA,36.00793833,-78.93786667,9/11/19 05:00,Duke Campus
309,54,7a5d0d1c-b04c-4fea-8f94-02d0c175ecef,rf,NA,36.008945,-78.94244333,9/11/19 05:00,Duke Campus
310,80,812236c1-09b3-4be4-ada3-56de4f4e42c7,rf,NA,35.99516333,-78.94995833,9/11/19 05:00,Duke Campus
311,53,c95c92cc-2f68-48b9-be13-3cfe607dee5e,rf,NA,36.00546333,-78.95126333,9/11/19 05:00,Duke Campus
312,92,5a51ae4c-1c7a-4850-bd62-797d8b2f85e0,rf,NA,36.00535667,-78.95291833,9/11/19 05:00,Duke Campus
313,78,05680f08-85ca-4c03-b2b1-8c3cc9465aae,rf,NA,36.00906,-78.95279,9/11/19 05:00,Duke Campus
314,82,6b7becc3-9887-4570-8657-ef68aef9b846,rf,NA,36.01217333,-78.94905167,9/11/19 05:00,Duke Campus
315,81,309c882c-213f-4136-8762-061e3c3974fe,rf,NA,36.01217333,-78.94907333,9/11/19 05:00,Duke Campus
316,76,4478b0c9-d007-4111-bdd7-1819a1ff86c6,rf,NA,36.00837333,-78.927925,9/11/19 05:00,Duke Campus
317,27,766ba79a-7ace-4892-9092-a2d21ce415ce,rf,NA,36.00752667,-78.927185,9/11/19 05:00,Duke Campus
318,48,05254d85-64dc-480a-88a4-0c16bd07712f,rf,NA,36.00071333,-78.95763333,9/11/19 05:00,Duke Campus
319,26,359f319e-b865-4b7d-a1b6-7a4054471ec0,rf,NA,36.00999,-78.92865,9/11/19 05:00,Duke Campus
320,85,a5c3fe0f-f62d-4a99-a072-d0d7b29ada09,rf,NA,36.01381333,-78.94866167,9/11/19 05:00,Duke Campus
321,100,c8fad429-69bf-4cf0-ade1-0f78dde4e09e,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00256667,-78.92266,9/11/19 05:00,Duke Campus
322,100,7190045d-8549-49bf-8331-b2dd9e932338,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00256,-78.92263833,9/11/19 05:00,Duke Campus
323,91,a32e696c-8737-4c0b-94a0-539174fa04fb,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00258667,-78.92263,9/11/19 05:00,Duke Campus
324,83,17e9e0b8-1d67-49bb-967c-2816be062758,rf,NA,36.00554667,-78.92318,9/11/19 05:00,Duke Campus
325,85,588e77bb-655e-4915-9bf6-0a5b018eec7d,rf,NA,36.00256667,-78.92194333,9/11/19 05:00,Duke Campus
326,69,fe3f7f20-1864-4e85-a538-bde9df535fef,rf,NA,35.99673833,-78.92257,9/11/19 05:00,Duke Campus
327,45,6ae9b59b-bc86-4774-a991-f8bdd16750a0,rf,NA,35.99514,-78.92307333,9/11/19 05:00,Duke Campus
328,99,86a38d1e-99f6-492a-bd80-8f4b2067100a,rf,NA,36.00985,-78.92369833,9/11/19 05:00,Duke Campus
329,99,a44b4aa7-1531-475d-b470-a8dd46d93ae7,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00988,-78.92369833,9/11/19 05:00,Duke Campus
330,99,ec1e48ac-a95f-49b8-b30c-c787e2beb015,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00984167,-78.92360667,9/11/19 05:00,Duke Campus
331,81,79d4f265-5a14-4590-bedd-ca6d530bdeac,rf,NA,36.00912167,-78.92204333,9/11/19 05:00,Duke Campus
332,63,167c5d34-fbe9-49a7-ab03-52e4c64cd49f,rf,NA,36.00959,-78.92207333,9/11/19 05:00,Duke Campus
333,62,8e68d206-8e5b-46f8-a9fa-b7a5428120ce,rf,NA,36.01524,-78.92772667,9/11/19 05:00,Duke Campus
334,62,18eb600a-c20c-4c5d-be3f-3b0bd816cfeb,rf,NA,36.01111667,-78.92204333,9/11/19 05:00,Duke Campus
335,43,858fcc3f-393e-4890-b063-4d337ba4ec73,rf,NA,36.00667167,-78.91877,9/11/19 05:00,Duke Campus
336,31,743d629a-324a-46c9-8613-486dfd0321f6,rf,NA,36.00996,-78.92030333,9/11/19 05:00,Duke Campus
337,79,9eb57649-2dbb-47ef-b1a4-a9e6a9d78b88,rf,NA,36.00378,-78.91674833,9/11/19 05:00,Duke Campus
338,62,ca28a0cc-e737-4899-805d-448c6c4fddf4,rf,NA,35.996635,-78.917,9/11/19 05:00,Duke Campus
339,72,452a248b-ce6f-403e-95f6-4c6e42d03289,rf,NA,36.01006333,-78.91899167,9/11/19 05:00,Duke Campus
340,69,263bc3c1-ebf7-4ff3-9e8d-ca9874861365,rf,NA,35.99812667,-78.91650333,9/11/19 05:00,Duke Campus
341,72,fa3b7a0c-b63a-4ecd-93bf-c26ffcd903b2,rf,NA,36.014775,-78.92253833,9/11/19 05:00,Duke Campus
342,76,66b962bc-2978-4122-9847-26a32f19e345,rf,NA,36.01751,-78.92591167,9/11/19 05:00,Duke Campus
343,76,076dce39-b158-42e2-848e-62327747492a,rf,NA,36.01512833,-78.92163833,9/11/19 05:00,Duke Campus
344,58,935a0520-6b66-439a-be17-9dee232a1003,rf,NA,36.00791167,-78.91532167,9/11/19 05:00,Duke Campus
345,47,55f61827-26bb-4480-a02f-7ff6a3e27e77,rf,NA,36.02076,-78.92878667,9/11/19 05:00,Duke Campus
346,97,aca9cf42-1f7c-4de8-81a8-a62d81149494,rf,NA,35.996845,-78.91391833,9/11/19 05:00,Duke Campus
347,96,387f13ef-226c-4be3-8666-e288f7559777,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99691,-78.91044667,9/11/19 05:00,Duke Campus
348,100,20b20daf-f226-4e58-ad77-346d9c199652,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99686833,-78.91042333,9/11/19 05:00,Duke Campus
349,96,44e92cce-0664-473a-af19-0976b2d69334,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.996895,-78.910385,9/11/19 05:00,Duke Campus
350,57,b39a80dc-8f9b-42ce-b5dd-8e16e96f2c79,rf,NA,36.00562333,-78.91043833,9/11/19 05:00,Duke Campus
351,74,a221fb35-12d9-4af5-96a7-ce92ecf9bae3,rf,NA,35.99986043,-78.90909238,9/11/19 05:00,Duke Campus
352,28,7bb64711-af40-4164-aa89-0783e2f76ac8,rf,NA,35.999165,-78.90914167,9/11/19 05:00,Duke Campus
353,42,378db3f7-5ecf-4a8b-a03d-2d0cc23eef12,rf,NA,35.99918333,-78.90812,9/11/19 05:00,Duke Campus
354,76,22a0d937-d7a0-4082-b5f4-3d9584c68dc2,rf,NA,36.02246167,-78.92109,9/11/19 05:00,Duke Campus
355,96,630180c3-7cda-4bb1-b799-0750e40e89ba,rf,NA,35.998855,-78.907235,9/11/19 05:00,Duke Campus
356,94,1619487c-c184-4de8-b564-b4ec5d62f868,rf,NA,36.00759833,-78.90779167,9/11/19 05:00,Duke Campus
357,43,db01993e-0dcb-4434-927d-622dda9f7566,rf,NA,36.009995,-78.908485,9/11/19 05:00,Duke Campus
358,75,45d3c38e-4014-4572-bd4b-121faec64e06,rf,NA,36.010025,-78.90846333,9/11/19 05:00,Duke Campus
359,40,79d78a2c-7196-4172-9200-8143f79bea32,rf,NA,35.99949333,-78.90663167,9/11/19 05:00,Duke Campus
360,42,335d5654-c426-4283-a987-f0f30739d295,rf,NA,35.99623833,-78.90676167,9/11/19 05:00,Duke Campus
361,100,99f84c16-a898-4b59-8a47-bbf2f51c6f20,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99549833,-78.90672333,9/11/19 05:00,Duke Campus
362,97,85b0184f-94cb-41f8-8ec2-e683ad4d93ec,rf,NA,35.99547167,-78.906715,9/11/19 05:00,Duke Campus
363,40,0f0db6a3-b092-4797-8666-6841130f9cfa,rf,NA,35.996475,-78.90647167,9/11/19 05:00,Duke Campus
364,90,39a3f6fe-2cc5-4527-b9a9-3a7e319737f0,rf,NA,35.995475,-78.90669333,9/11/19 05:00,Duke Campus
365,98,6c719fc5-1161-4156-a572-f0b254a4ecb7,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99546833,-78.90669333,9/11/19 05:00,Duke Campus
366,93,d633de85-ad7b-439a-a725-2cfe9d4f92be,rf,NA,35.995475,-78.90666167,9/11/19 05:00,Duke Campus
367,84,306c8f58-5ae2-4140-8fe9-ec244c376727,rf,NA,35.98626667,-78.91073667,9/11/19 05:00,Duke Campus
368,43,dba79bea-fb37-4944-ac99-98c698ec2963,rf,NA,35.99001333,-78.90821,9/11/19 05:00,Duke Campus
369,82,f6fb3afb-cecc-47ab-b1a7-a2f330ef706d,rf,NA,35.998645,-78.90377833,9/11/19 05:00,Duke Campus
370,76,330639d3-3d4e-49b5-bbb7-84865c807316,rf,NA,35.99863,-78.90365667,9/11/19 05:00,Duke Campus
371,61,6533727d-866f-49b1-8704-742cc5aa74cb,rf,NA,35.98613,-78.90750833,9/11/19 05:00,Duke Campus
372,31,4ee88561-eafc-45a9-8a03-16517551890f,rf,NA,36.005565,-78.90278667,9/11/19 05:00,Duke Campus
373,67,32524ba4-c003-474d-89f7-b6d2656e6f39,rf,NA,35.99473167,-78.90255,9/11/19 05:00,Duke Campus
374,30,1026f393-61b2-481a-8e7d-3ff5ce1aeb49,rf,NA,36.02079333,-78.90976667,9/11/19 05:00,Duke Campus
375,27,5e92996f-cfb0-4567-9012-1cd63b689125,rf,NA,35.99752833,-78.90164167,9/11/19 05:00,Duke Campus
376,72,c7fa3c07-2f36-46f9-8ac2-42753acc40c0,rf,NA,36.003505,-78.90148167,9/11/19 05:00,Duke Campus
377,62,0e53f5bf-79b7-45ad-98a8-dfccacc0f097,rf,NA,35.99194333,-78.90222167,9/11/19 05:00,Duke Campus
378,44,a040f862-342f-4088-a5a8-87eb7fe7deb4,rf,NA,36.00722167,-78.90097833,9/11/19 05:00,Duke Campus
379,84,e08b6496-b80d-4fff-9184-0b6701abed54,rf,NA,35.98507333,-78.90497667,9/11/19 05:00,Duke Campus
380,35,642e8823-f4e1-496c-b22b-7bd58214ee97,rf,NA,35.99696667,-78.900085,9/11/19 05:00,Duke Campus
381,76,fdb8444b-349d-4c02-b240-edfc66bc369e,rf,NA,36.00385333,-78.89925333,9/11/19 05:00,Duke Campus
382,67,f79be380-982d-4176-a047-7b2e04d62adf,rf,NA,36.00385667,-78.89908667,9/11/19 05:00,Duke Campus
383,72,54c1d602-a34e-47f6-8db0-e7980536eba0,rf,NA,35.991055,-78.89991833,9/11/19 05:00,Duke Campus
384,52,70d80116-313c-487a-b742-83d1e1a71e81,rf,NA,35.99102333,-78.899925,9/11/19 05:00,Duke Campus
385,42,cb5e11c9-ee5b-46be-b3c3-5049ea52fff8,rf,NA,35.98553833,-78.90222167,9/11/19 05:00,Duke Campus
386,65,7a150c04-7418-4c40-a7ae-30a7a7149eca,rf,NA,35.99931,-78.89711833,9/11/19 05:00,Duke Campus
387,69,344d3d6d-7a5c-4b40-b767-c0901233d782,rf,NA,35.99018167,-78.89777333,9/11/19 05:00,Duke Campus
388,60,9d16f9bd-b48b-4ce7-8478-84cd6d286d8f,rf,NA,35.99538,-78.89454667,9/11/19 05:00,Duke Campus
389,78,ff39c879-98f3-4d61-a2cd-6bba66cfb8a3,rf,NA,35.991455,-78.89456167,9/11/19 05:00,Duke Campus
390,67,4b96dabe-ba9e-468a-a1a3-5597ff6cb89a,rf,NA,35.97548667,-78.90202333,9/11/19 05:00,Duke Campus
391,70,decfe75f-b21b-49fa-8674-d8540074cf5b,rf,NA,35.97685667,-78.90052833,9/11/19 05:00,Duke Campus
392,49,23e48319-5473-490b-914c-5fe4e1707eda,rf,NA,35.97939,-78.89836833,9/11/19 05:00,Duke Campus
393,52,a99e3f50-d284-4c9c-9ee0-025b5ee618e2,rf,NA,35.97543333,-78.90174167,9/11/19 05:00,Duke Campus
394,58,b0f0fd12-36a8-445a-be32-6f6d7a7bbcb8,rf,NA,35.97551667,-78.90158833,9/11/19 05:00,Duke Campus
395,100,2c16af0e-f264-48eb-a395-920da3a4fd49,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.97550167,-78.90143667,9/11/19 05:00,Duke Campus
396,99,65510b1e-022a-4167-b3e0-8dae3d42dd55,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.97547833,-78.90139833,9/11/19 05:00,Duke Campus
397,100,910c5d08-3674-4f88-8028-b1c9e1c7391a,rf,a1e4c35a-8b10-414f-a7b1-2a8baae96fb0,35.975475,-78.90139,9/11/19 05:00,Duke Campus
